date,year,month,temp_anomaly,co2,ch4,n2o,co2_emissions,months_since_start,co2_growth_rate,ch4_growth_rate,n2o_growth_rate,co2_12mo_ma,ch4_12mo_ma,n2o_12mo_ma,temp_12mo_ma
1975-07-01,1975,7,-0.01,336.56,1625.97,316.3,16988.4765625,1146,0.0,0.0,0.0,336.56,1625.97,316.3,0.0233333333333333
1975-08-01,1975,8,-0.17,336.56,1625.97,316.3,16988.4765625,1147,0.0,0.0,0.0,336.56,1625.97,316.3,0.0008333333333332971
1975-09-01,1975,9,-0.02,336.56,1625.97,316.3,16988.4765625,1148,0.0,0.0,0.0,336.56,1625.97,316.3,0.005833333333333298
1975-10-01,1975,10,-0.11,336.56,1625.97,316.3,16988.4765625,1149,0.0,0.0,0.0,336.56,1625.97,316.3,0.00166666666666663
1975-11-01,1975,11,-0.17,336.56,1625.97,316.3,16988.4765625,1150,0.0,0.0,0.0,336.56,1625.97,316.3,-0.00583333333333337
1975-12-01,1975,12,-0.17,336.56,1625.97,316.3,16988.4765625,1151,0.0,0.0,0.0,336.56,1625.97,316.3,-0.01333333333333337
1976-01-01,1976,1,-0.03,336.56,1625.97,316.3,17862.4921875,1152,0.0,0.0,0.0,336.56,1625.97,316.3,-0.024166666666666708
1976-02-01,1976,2,-0.06,336.56,1625.97,316.3,17862.4921875,1153,0.0,0.0,0.0,336.56,1625.97,316.3,-0.03583333333333338
1976-03-01,1976,3,-0.21,336.56,1625.97,316.3,17862.4921875,1154,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06333333333333337
1976-04-01,1976,4,-0.07,336.56,1625.97,316.3,17862.4921875,1155,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07250000000000005
1976-05-01,1976,5,-0.2,336.56,1625.97,316.3,17862.4921875,1156,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10250000000000004
1976-06-01,1976,6,-0.12,336.56,1625.97,316.3,17862.4921875,1157,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11166666666666669
1976-07-01,1976,7,-0.1,336.56,1625.97,316.3,17862.4921875,1158,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1191666666666667
1976-08-01,1976,8,-0.12,336.56,1625.97,316.3,17862.4921875,1159,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11500000000000005
1976-09-01,1976,9,-0.07,336.56,1625.97,316.3,17862.4921875,1160,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1191666666666667
1976-10-01,1976,10,-0.24,336.56,1625.97,316.3,17862.4921875,1161,0.0,0.0,0.0,336.56,1625.97,316.3,-0.13000000000000003
1976-11-01,1976,11,-0.06,336.56,1625.97,316.3,17862.4921875,1162,0.0,0.0,0.0,336.56,1625.97,316.3,-0.12083333333333336
1976-12-01,1976,12,0.11,336.56,1625.97,316.3,17862.4921875,1163,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09750000000000004
1977-01-01,1977,1,0.18,336.56,1625.97,316.3,18358.0390625,1164,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08000000000000003
1977-02-01,1977,2,0.22,336.56,1625.97,316.3,18358.0390625,1165,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0566666666666667
1977-03-01,1977,3,0.24,336.56,1625.97,316.3,18358.0390625,1166,0.0,0.0,0.0,336.56,1625.97,316.3,-0.019166666666666703
1977-04-01,1977,4,0.26,336.56,1625.97,316.3,18358.0390625,1167,0.0,0.0,0.0,336.56,1625.97,316.3,0.008333333333333299
1977-05-01,1977,5,0.33,336.56,1625.97,316.3,18358.0390625,1168,0.0,0.0,0.0,336.56,1625.97,316.3,0.05249999999999997
1977-06-01,1977,6,0.27,336.56,1625.97,316.3,18358.0390625,1169,0.0,0.0,0.0,336.56,1625.97,316.3,0.08499999999999996
1977-07-01,1977,7,0.2,336.56,1625.97,316.3,18358.0390625,1170,0.0,0.0,0.0,336.56,1625.97,316.3,0.10999999999999999
1977-08-01,1977,8,0.18,336.56,1625.97,316.3,18358.0390625,1171,0.0,0.0,0.0,336.56,1625.97,316.3,0.13499999999999998
1977-09-01,1977,9,0.02,336.56,1625.97,316.3,18358.0390625,1172,0.0,0.0,0.0,336.56,1625.97,316.3,0.1425
1977-10-01,1977,10,0.03,336.56,1625.97,316.3,18358.0390625,1173,0.0,0.0,0.0,336.56,1625.97,316.3,0.16499999999999998
1977-11-01,1977,11,0.16,336.56,1625.97,316.3,18358.0390625,1174,0.0,0.0,0.0,336.56,1625.97,316.3,0.18333333333333326
1977-12-01,1977,12,0.03,336.56,1625.97,316.3,18358.0390625,1175,0.0,0.0,0.0,336.56,1625.97,316.3,0.17666666666666664
1978-01-01,1978,1,0.06,336.56,1625.97,316.3,19024.7421875,1176,0.0,0.0,0.0,336.56,1625.97,316.3,0.16666666666666663
1978-02-01,1978,2,0.1,336.56,1625.97,316.3,19024.7421875,1177,0.0,0.0,0.0,336.56,1625.97,316.3,0.15666666666666665
1978-03-01,1978,3,0.19,336.56,1625.97,316.3,19024.7421875,1178,0.0,0.0,0.0,336.56,1625.97,316.3,0.15249999999999997
1978-04-01,1978,4,0.17,336.56,1625.97,316.3,19024.7421875,1179,0.0,0.0,0.0,336.56,1625.97,316.3,0.14499999999999996
1978-05-01,1978,5,0.09,336.56,1625.97,316.3,19024.7421875,1180,0.0,0.0,0.0,336.56,1625.97,316.3,0.12499999999999996
1978-06-01,1978,6,-0.01,336.56,1625.97,316.3,19024.7421875,1181,0.0,0.0,0.0,336.56,1625.97,316.3,0.10166666666666663
1978-07-01,1978,7,0.04,336.56,1625.97,316.3,19024.7421875,1182,0.0,0.0,0.0,336.56,1625.97,316.3,0.0883333333333333
1978-08-01,1978,8,-0.14,336.56,1625.97,316.3,19024.7421875,1183,0.0,0.0,0.0,336.56,1625.97,316.3,0.06166666666666663
1978-09-01,1978,9,0.06,336.56,1625.97,316.3,19024.7421875,1184,0.0,0.0,0.0,336.56,1625.97,316.3,0.06499999999999996
1978-10-01,1978,10,0.03,336.56,1625.97,316.3,19024.7421875,1185,0.0,0.0,0.0,336.56,1625.97,316.3,0.06499999999999996
1978-11-01,1978,11,0.13,336.56,1625.97,316.3,19024.7421875,1186,0.0,0.0,0.0,336.56,1625.97,316.3,0.062499999999999965
1978-12-01,1978,12,0.08,336.56,1625.97,316.3,19024.7421875,1187,0.0,0.0,0.0,336.56,1625.97,316.3,0.06666666666666662
1979-01-01,1979,1,0.08,336.56,1625.97,316.3,19508.58984375,1188,0.0,0.0,0.0,336.56,1625.97,316.3,0.0683333333333333
1979-02-01,1979,2,-0.1,337.29,1625.97,316.3,19508.58984375,1189,0.7300000000000182,0.0,0.0,336.62083333333334,1625.97,316.3,0.05166666666666663
1979-03-01,1979,3,0.19,337.88,1625.97,316.3,19508.58984375,1190,0.589999999999975,0.0,0.0,336.73083333333335,1625.97,316.3,0.05166666666666663
1979-04-01,1979,4,0.15,338.32,1625.97,316.3,19508.58984375,1191,0.4399999999999977,0.0,0.0,336.8775,1625.97,316.3,0.04999999999999996
1979-05-01,1979,5,0.03,338.26,1625.97,316.3,19508.58984375,1192,-0.060000000000002274,0.0,0.0,337.01916666666665,1625.97,316.3,0.044999999999999964
1979-06-01,1979,6,0.14,337.39,1625.97,316.3,19508.58984375,1193,-0.8700000000000045,0.0,0.0,337.0883333333333,1625.97,316.3,0.05749999999999997
1979-07-01,1979,7,0.04,335.57,1625.97,316.3,19508.58984375,1194,-1.8199999999999932,0.0,0.0,337.0058333333333,1625.97,316.3,0.05749999999999996
1979-08-01,1979,8,0.16,334.37,1625.97,316.3,19508.58984375,1195,-1.1999999999999886,0.0,0.0,336.8233333333333,1625.97,316.3,0.08249999999999996
1979-09-01,1979,9,0.25,335.02,1625.97,316.3,19508.58984375,1196,0.6499999999999773,0.0,0.0,336.695,1625.97,316.3,0.09833333333333329
1979-10-01,1979,10,0.26,336.36,1625.97,316.3,19508.58984375,1197,1.3400000000000318,0.0,0.0,336.67833333333334,1625.97,316.3,0.11749999999999995
1979-11-01,1979,11,0.28,337.36,1625.97,316.3,19508.58984375,1198,1.0,0.0,0.0,336.745,1625.97,316.3,0.12999999999999998
1979-12-01,1979,12,0.47,337.89,1625.97,316.3,19508.58984375,1199,0.5299999999999727,0.0,0.0,336.85583333333335,1625.97,316.3,0.16249999999999995
1980-01-01,1980,1,0.29,338.57,1625.97,316.3,19409.79296875,1200,0.6800000000000068,0.0,0.0,337.0233333333333,1625.97,316.3,0.17999999999999997
1980-02-01,1980,2,0.39,339.26,1625.97,316.3,19409.79296875,1201,0.6899999999999977,0.0,0.0,337.1875,1625.97,316.3,0.22083333333333333
1980-03-01,1980,3,0.29,339.6,1625.97,316.3,19409.79296875,1202,0.34000000000003183,0.0,0.0,337.3308333333333,1625.97,316.3,0.2291666666666666
1980-04-01,1980,4,0.3,340.0,1625.97,316.3,19409.79296875,1203,0.39999999999997726,0.0,0.0,337.47083333333336,1625.97,316.3,0.2416666666666666
1980-05-01,1980,5,0.35,340.44,1625.97,316.3,19409.79296875,1204,0.4399999999999977,0.0,0.0,337.6525,1625.97,316.3,0.2683333333333333
1980-06-01,1980,6,0.2,339.99,1625.97,316.3,19409.79296875,1205,-0.44999999999998863,0.0,0.0,337.8691666666667,1625.97,316.3,0.27333333333333326
1980-07-01,1980,7,0.22,338.44,1625.97,316.3,19409.79296875,1206,-1.5500000000000114,0.0,0.0,338.1083333333333,1625.97,316.3,0.2883333333333333
1980-08-01,1980,8,0.18,337.22,1625.97,316.3,19409.79296875,1207,-1.2199999999999704,0.0,0.0,338.34583333333336,1625.97,316.3,0.2899999999999999
1980-09-01,1980,9,0.2,337.05,1625.97,316.3,19409.79296875,1208,-0.17000000000001592,0.0,0.0,338.515,1625.97,316.3,0.2858333333333333
1980-10-01,1980,10,0.13,337.82,1625.97,316.3,19409.79296875,1209,0.7699999999999818,0.0,0.0,338.63666666666666,1625.97,316.3,0.27499999999999997
1980-11-01,1980,11,0.29,338.93,1625.97,316.3,19409.79296875,1210,1.1100000000000136,0.0,0.0,338.7675,1625.97,316.3,0.2758333333333333
1980-12-01,1980,12,0.21,339.64,1625.97,316.3,19409.79296875,1211,0.7099999999999795,0.0,0.0,338.91333333333336,1625.97,316.3,0.2541666666666666
1981-01-01,1981,1,0.53,340.18,1625.97,316.3,18879.755859375,1212,0.5400000000000205,0.0,0.0,339.0475,1625.97,316.3,0.2741666666666666
1981-02-01,1981,2,0.42,340.75,1625.97,316.3,18879.755859375,1213,0.5699999999999932,0.0,0.0,339.1716666666667,1625.97,316.3,0.2766666666666666
1981-03-01,1981,3,0.48,341.38,1625.97,316.3,18879.755859375,1214,0.6299999999999955,0.0,0.0,339.32,1625.97,316.3,0.2924999999999999
1981-04-01,1981,4,0.32,341.68,1625.97,316.3,18879.755859375,1215,0.30000000000001137,0.0,0.0,339.46,1625.97,316.3,0.29416666666666663
1981-05-01,1981,5,0.24,341.43,1625.97,316.3,18879.755859375,1216,-0.25,0.0,0.0,339.54249999999996,1625.97,316.3,0.285
1981-06-01,1981,6,0.29,340.63,1625.97,316.3,18879.755859375,1217,-0.8000000000000114,0.0,0.0,339.59583333333336,1625.97,316.3,0.2925
1981-07-01,1981,7,0.32,339.23,1625.97,316.3,18879.755859375,1218,-1.3999999999999773,0.0,0.0,339.6616666666667,1625.97,316.3,0.3008333333333333
1981-08-01,1981,8,0.35,338.08,1625.97,316.3,18879.755859375,1219,-1.150000000000034,0.0,0.0,339.7333333333333,1625.97,316.3,0.315
1981-09-01,1981,9,0.14,337.97,1625.97,316.3,18879.755859375,1220,-0.1099999999999568,0.0,0.0,339.81,1625.97,316.3,0.31
1981-10-01,1981,10,0.12,339.07,1625.97,316.3,18879.755859375,1221,1.099999999999966,0.0,0.0,339.91416666666663,1625.97,316.3,0.30916666666666665
1981-11-01,1981,11,0.23,340.17,1625.97,316.3,18879.755859375,1222,1.1000000000000227,0.0,0.0,340.0175,1625.97,316.3,0.30416666666666664
1981-12-01,1981,12,0.41,340.74,1625.97,316.3,18879.755859375,1223,0.5699999999999932,0.0,0.0,340.1091666666667,1625.97,316.3,0.3208333333333333
1982-01-01,1982,1,0.04,341.36,1625.97,316.3,18729.7421875,1224,0.6200000000000045,0.0,0.0,340.2075,1625.97,316.3,0.27999999999999997
1982-02-01,1982,2,0.15,341.95,1625.97,316.3,18729.7421875,1225,0.589999999999975,0.0,0.0,340.3075,1625.97,316.3,0.25749999999999995
1982-03-01,1982,3,0.03,342.23,1625.97,316.3,18729.7421875,1226,0.28000000000002956,0.0,0.0,340.37833333333333,1625.97,316.3,0.21999999999999997
1982-04-01,1982,4,0.15,342.52,1625.97,316.3,18729.7421875,1227,0.2899999999999636,0.0,0.0,340.4483333333333,1625.97,316.3,0.2058333333333333
1982-05-01,1982,5,0.18,342.37,1625.97,316.3,18729.7421875,1228,-0.14999999999997726,0.0,0.0,340.5266666666667,1625.97,316.3,0.20083333333333328
1982-06-01,1982,6,0.05,341.49,1625.97,316.3,18729.7421875,1229,-0.8799999999999955,0.0,0.0,340.59833333333336,1625.97,316.3,0.1808333333333333
1982-07-01,1982,7,0.14,339.75,1625.97,316.3,18729.7421875,1230,-1.740000000000009,0.0,0.0,340.6416666666667,1625.97,316.3,0.1658333333333333
1982-08-01,1982,8,0.03,338.11,1625.97,316.3,18729.7421875,1231,-1.6399999999999864,0.0,0.0,340.64416666666665,1625.97,316.3,0.13916666666666663
1982-09-01,1982,9,0.13,338.16,1625.97,316.3,18729.7421875,1232,0.05000000000001137,0.0,0.0,340.66,1625.97,316.3,0.13833333333333328
1982-10-01,1982,10,0.13,339.61,1625.97,316.3,18729.7421875,1233,1.4499999999999886,0.0,0.0,340.705,1625.97,316.3,0.13916666666666663
1982-11-01,1982,11,0.17,340.95,1625.97,316.3,18729.7421875,1234,1.339999999999975,0.0,0.0,340.77000000000004,1625.97,316.3,0.13416666666666663
1982-12-01,1982,12,0.42,341.77,1625.97,316.3,18729.7421875,1235,0.8199999999999932,0.0,0.0,340.85583333333335,1625.97,316.3,0.13499999999999998
1983-01-01,1983,1,0.53,342.37,1625.97,316.3,18901.775390625,1236,0.6000000000000227,0.0,0.0,340.94,1625.97,316.3,0.17583333333333329
1983-02-01,1983,2,0.43,342.74,1625.97,316.3,18901.775390625,1237,0.37000000000000455,0.0,0.0,341.0058333333333,1625.97,316.3,0.19916666666666663
1983-03-01,1983,3,0.41,343.04,1625.97,316.3,18901.775390625,1238,0.30000000000001137,0.0,0.0,341.0733333333333,1625.97,316.3,0.2308333333333333
1983-04-01,1983,4,0.27,343.51,1625.97,316.3,18901.775390625,1239,0.46999999999997044,0.0,0.0,341.1558333333333,1625.97,316.3,0.24083333333333332
1983-05-01,1983,5,0.34,343.84,1625.97,316.3,18901.775390625,1240,0.3299999999999841,0.0,0.0,341.27833333333336,1625.97,316.3,0.25416666666666665
1983-06-01,1983,6,0.22,343.5,1625.97,316.3,18901.775390625,1241,-0.339999999999975,0.0,0.0,341.44583333333327,1625.97,316.3,0.26833333333333326
1983-07-01,1983,7,0.18,342.14,1625.97,316.3,18901.775390625,1242,-1.3600000000000136,0.0,0.0,341.645,1625.97,316.3,0.2716666666666666
1983-08-01,1983,8,0.35,340.62,1628.05,316.3,18901.775390625,1243,-1.5199999999999818,2.0799999999999272,0.0,341.8541666666667,1626.1433333333334,316.3,0.2983333333333333
1983-09-01,1983,9,0.37,340.53,1638.42,316.3,18901.775390625,1244,-0.09000000000003183,10.370000000000118,0.0,342.0516666666667,1627.180833333333,316.3,0.3183333333333333
1983-10-01,1983,10,0.17,341.75,1644.81,316.3,18901.775390625,1245,1.2200000000000273,6.389999999999873,0.0,342.23,1628.7508333333335,316.3,0.32166666666666666
1983-11-01,1983,11,0.3,342.83,1642.61,316.3,18901.775390625,1246,1.079999999999984,-2.2000000000000455,0.0,342.3866666666666,1630.1375,316.3,0.33249999999999996
1983-12-01,1983,12,0.16,343.49,1639.53,316.3,18901.775390625,1247,0.660000000000025,-3.0799999999999272,0.0,342.53,1631.2675,316.3,0.3108333333333333
1984-01-01,1984,1,0.31,344.32,1638.74,316.3,19457.25,1248,0.8299999999999841,-0.7899999999999636,0.0,342.69250000000005,1632.331666666667,316.3,0.2925
1984-02-01,1984,2,0.14,344.82,1638.82,316.3,19457.25,1249,0.5,0.07999999999992724,0.0,342.8658333333333,1633.4025000000001,316.3,0.26833333333333326
1984-03-01,1984,3,0.26,344.96,1640.86,316.3,19457.25,1250,0.13999999999998636,2.0399999999999636,0.0,343.0258333333333,1634.6433333333332,316.3,0.2558333333333333
1984-04-01,1984,4,0.05,345.19,1643.97,316.3,19457.25,1251,0.2300000000000182,3.1100000000001273,0.0,343.1658333333333,1636.1433333333334,316.3,0.23749999999999996
1984-05-01,1984,5,0.33,345.33,1643.15,316.3,19457.25,1252,0.13999999999998636,-0.8199999999999363,0.0,343.28999999999996,1637.575,316.3,0.2366666666666666
1984-06-01,1984,6,0.02,344.57,1639.74,316.3,19457.25,1253,-0.7599999999999909,-3.410000000000082,0.0,343.37916666666666,1638.7224999999999,316.3,0.21999999999999997
1984-07-01,1984,7,0.19,343.2,1637.99,316.3,19457.25,1254,-1.3700000000000045,-1.75,0.0,343.4675,1639.7241666666666,316.3,0.2208333333333333
1984-08-01,1984,8,0.19,342.21,1641.69,316.3,19457.25,1255,-0.9900000000000091,3.7000000000000455,0.0,343.59999999999997,1640.8608333333332,316.3,0.20749999999999993
1984-09-01,1984,9,0.21,342.13,1650.61,316.3,19457.25,1256,-0.07999999999998408,8.919999999999845,0.0,343.73333333333335,1641.8766666666668,316.3,0.1941666666666666
1984-10-01,1984,10,0.13,342.99,1654.6,316.3,19457.25,1257,0.8600000000000136,3.990000000000009,0.0,343.83666666666664,1642.6924999999999,316.3,0.19083333333333327
1984-11-01,1984,11,0.06,344.16,1653.79,316.3,19457.25,1258,1.170000000000016,-0.8099999999999454,0.0,343.9475,1643.6241666666665,316.3,0.17083333333333328
1984-12-01,1984,12,-0.05,345.0,1656.19,316.3,19457.25,1259,0.839999999999975,2.400000000000091,0.0,344.0733333333333,1645.0125,316.3,0.1533333333333333
1985-01-01,1985,1,0.22,345.35,1655.6,316.3,20144.86328125,1260,0.35000000000002274,-0.5900000000001455,0.0,344.15916666666664,1646.4174999999998,316.3,0.1458333333333333
1985-02-01,1985,2,-0.04,345.8,1652.25,316.3,20144.86328125,1261,0.44999999999998863,-3.349999999999909,0.0,344.2408333333333,1647.5366666666666,316.3,0.13083333333333327
1985-03-01,1985,3,0.17,346.64,1654.61,316.3,20144.86328125,1262,0.839999999999975,2.3599999999999,0.0,344.3808333333333,1648.6825000000001,316.3,0.1233333333333333
1985-04-01,1985,4,0.12,346.94,1658.19,316.3,20144.86328125,1263,0.30000000000001137,3.5800000000001546,0.0,344.5266666666667,1649.8675,316.3,0.12916666666666662
1985-05-01,1985,5,0.14,346.78,1655.88,316.3,20144.86328125,1264,-0.160000000000025,-2.3099999999999454,0.0,344.6475,1650.9283333333333,316.3,0.11333333333333329
1985-06-01,1985,6,0.15,346.26,1650.06,316.3,20144.86328125,1265,-0.5199999999999818,-5.820000000000164,0.0,344.78833333333336,1651.7883333333332,316.3,0.12416666666666663
1985-07-01,1985,7,0.04,344.92,1646.81,316.3,20144.86328125,1266,-1.339999999999975,-3.25,0.0,344.9316666666667,1652.5233333333333,316.3,0.11166666666666664
1985-08-01,1985,8,0.16,343.41,1652.24,316.3,20144.86328125,1267,-1.509999999999991,5.430000000000064,0.0,345.0316666666667,1653.4025000000001,316.3,0.10916666666666663
1985-09-01,1985,9,0.13,343.37,1662.48,316.3,20144.86328125,1268,-0.040000000000020464,10.240000000000009,0.0,345.135,1654.3916666666667,316.3,0.10249999999999998
1985-10-01,1985,10,0.11,344.64,1667.5,316.3,20144.86328125,1269,1.2699999999999818,5.019999999999982,0.0,345.2725,1655.466666666667,316.3,0.10083333333333329
1985-11-01,1985,11,0.05,345.79,1666.81,316.3,20144.86328125,1270,1.150000000000034,-0.6900000000000546,0.0,345.4083333333333,1656.5516666666665,316.3,0.09999999999999996
1985-12-01,1985,12,0.13,346.55,1666.05,316.3,20144.86328125,1271,0.7599999999999909,-0.7599999999999909,0.0,345.53749999999997,1657.3733333333332,316.3,0.11499999999999995
1986-01-01,1986,1,0.26,347.11,1666.29,316.3,20438.044921875,1272,0.5600000000000023,0.2400000000000091,0.0,345.68416666666667,1658.2641666666666,316.3,0.11833333333333329
1986-02-01,1986,2,0.37,347.34,1666.93,316.3,20438.044921875,1273,0.22999999999996135,0.6400000000001,0.0,345.8125,1659.4875,316.3,0.15249999999999997
1986-03-01,1986,3,0.3,347.71,1669.26,316.3,20438.044921875,1274,0.37000000000000455,2.3299999999999272,0.0,345.90166666666664,1660.7083333333333,316.3,0.1633333333333333
1986-04-01,1986,4,0.22,348.22,1670.8,316.3,20438.044921875,1275,0.5100000000000477,1.5399999999999636,0.0,346.0083333333334,1661.7591666666667,316.3,0.17166666666666663
1986-05-01,1986,5,0.21,348.32,1668.45,316.3,20438.044921875,1276,0.0999999999999659,-2.349999999999909,0.0,346.1366666666666,1662.8066666666666,316.3,0.17749999999999996
1986-06-01,1986,6,0.12,347.76,1664.77,316.3,20438.044921875,1277,-0.5600000000000023,-3.6800000000000637,0.0,346.2616666666667,1664.0325000000003,316.3,0.17499999999999996
1986-07-01,1986,7,0.11,346.29,1662.33,316.3,20438.044921875,1278,-1.4699999999999704,-2.4400000000000546,0.0,346.37583333333333,1665.3258333333333,316.3,0.1808333333333333
1986-08-01,1986,8,0.15,344.92,1664.37,316.3,20438.044921875,1279,-1.3700000000000045,2.0399999999999636,0.0,346.5016666666667,1666.3366666666664,316.3,0.17999999999999994
1986-09-01,1986,9,0.03,344.86,1672.57,316.3,20438.044921875,1280,-0.060000000000002274,8.200000000000045,0.0,346.62583333333333,1667.1774999999998,316.3,0.17166666666666663
1986-10-01,1986,10,0.15,346.03,1678.68,316.3,20438.044921875,1281,1.169999999999959,6.110000000000127,0.0,346.7416666666666,1668.1091666666664,316.3,0.17499999999999996
1986-11-01,1986,11,0.1,347.3,1678.98,316.3,20438.044921875,1282,1.2700000000000387,0.2999999999999545,0.0,346.8675,1669.1233333333337,316.3,0.17916666666666667
1986-12-01,1986,12,0.13,347.76,1679.12,316.3,20438.044921875,1283,0.45999999999997954,0.13999999999987267,0.0,346.9683333333333,1670.2124999999999,316.3,0.1791666666666666
1987-01-01,1987,1,0.31,348.01,1679.42,316.3,21106.189453125,1284,0.25,0.3000000000001819,0.0,347.04333333333335,1671.3066666666666,316.3,0.18333333333333332
1987-02-01,1987,2,0.43,348.57,1679.04,316.3,21106.189453125,1285,0.5600000000000023,-0.38000000000010914,0.0,347.1458333333333,1672.3158333333333,316.3,0.18833333333333327
1987-03-01,1987,3,0.18,349.29,1680.01,316.3,21106.189453125,1286,0.7200000000000273,0.9700000000000273,0.0,347.2775,1673.2116666666664,316.3,0.17833333333333332
1987-04-01,1987,4,0.24,349.98,1681.36,316.3,21106.189453125,1287,0.6899999999999977,1.349999999999909,0.0,347.4241666666667,1674.0916666666665,316.3,0.17999999999999994
1987-05-01,1987,5,0.25,350.26,1681.86,316.3,21106.189453125,1288,0.2799999999999727,0.5,0.0,347.5858333333333,1675.2091666666665,316.3,0.18333333333333326
1987-06-01,1987,6,0.35,349.46,1679.98,316.3,21106.189453125,1289,-0.8000000000000114,-1.8799999999998818,0.0,347.72749999999996,1676.4766666666665,316.3,0.20249999999999993
1987-07-01,1987,7,0.4,347.84,1675.98,316.3,21106.189453125,1290,-1.6200000000000045,-4.0,0.0,347.8566666666666,1677.6141666666665,316.3,0.22666666666666666
1987-08-01,1987,8,0.24,346.61,1677.19,316.3,21106.189453125,1291,-1.2299999999999613,1.2100000000000364,0.0,347.99749999999995,1678.6825000000001,316.3,0.23416666666666663
1987-09-01,1987,9,0.35,346.7,1685.58,316.3,21106.189453125,1292,0.08999999999997499,8.389999999999873,0.0,348.15083333333337,1679.7666666666667,316.3,0.2608333333333333
1987-10-01,1987,10,0.32,347.97,1691.55,316.3,21106.189453125,1293,1.2700000000000387,5.970000000000027,0.0,348.3125,1680.8391666666666,316.3,0.27499999999999997
1987-11-01,1987,11,0.29,349.25,1691.19,316.3,21106.189453125,1294,1.2799999999999727,-0.35999999999989996,0.0,348.47499999999997,1681.8566666666666,316.3,0.2908333333333333
1987-12-01,1987,12,0.46,350.21,1690.51,316.3,21106.189453125,1295,0.9599999999999795,-0.6800000000000637,0.0,348.6791666666666,1682.805833333333,316.3,0.3183333333333333
1988-01-01,1988,1,0.56,350.92,1691.98,316.3,21918.755859375,1296,0.7100000000000364,1.4700000000000273,0.0,348.9216666666667,1683.8525,316.3,0.3391666666666666
1988-02-01,1988,2,0.44,351.47,1692.54,316.3,21918.755859375,1297,0.5500000000000114,0.5599999999999454,0.0,349.16333333333336,1684.9775,316.3,0.34
1988-03-01,1988,3,0.51,351.85,1691.29,316.3,21918.755859375,1298,0.37999999999999545,-1.25,0.0,349.3766666666667,1685.9175000000002,316.3,0.36749999999999994
1988-04-01,1988,4,0.42,352.3,1690.06,316.3,21918.755859375,1299,0.44999999999998863,-1.2300000000000182,0.0,349.57,1686.6425,316.3,0.3824999999999999
1988-05-01,1988,5,0.44,352.46,1689.1,316.3,21918.755859375,1300,0.15999999999996817,-0.9600000000000364,0.0,349.75333333333333,1687.2458333333334,316.3,0.39833333333333326
1988-06-01,1988,6,0.4,351.76,1687.19,316.3,21918.755859375,1301,-0.6999999999999886,-1.9099999999998545,0.0,349.945,1687.8466666666666,316.3,0.4025
1988-07-01,1988,7,0.33,350.27,1686.02,316.3,21918.755859375,1302,-1.490000000000009,-1.1700000000000728,0.0,350.14750000000004,1688.6833333333334,316.3,0.39666666666666656
1988-08-01,1988,8,0.39,349.09,1689.44,316.3,21918.755859375,1303,-1.1800000000000068,3.4200000000000728,0.0,350.3541666666667,1689.7041666666664,316.3,0.4091666666666667
1988-09-01,1988,9,0.37,349.27,1696.11,316.3,21918.755859375,1304,0.18000000000000682,6.669999999999845,0.0,350.5683333333333,1690.5816666666667,316.3,0.41083333333333333
